customer_id,age,annual_income,months_active,avg_monthly_spend,purchase_frequency,avg_order_value,discount_usage_rate,return_rate,browsing_time_minutes,support_interactions,payment_method,region,customer_segment
43536,69,52228,40,587,2,221,0.4,0.1,,3,Card,Semi-Urban,Occasional
22577,27,48119,47,613,7,80,0.2,,39,0,UPI,Semi-Urban,High_Value
41540,61,20219,30,438,12,34,0.3,0,34,0,UPI,Rural,Regular
19164,23,24164,58,60,4,11,,0.3,107,2,UPI,Urban,Loyal
38813,65,17873,38,97,3,24,0.4,0.1,25,1,Wallet,Semi-Urban,Occasional
4902,49,245101,3,206,5,33,0.5,0.1,66,1,UPI,Semi-Urban,Occasional
18384,66,55680,71,427,3,106,0.3,0.1,,6,Card,Rural,High_Value
36744,58,28619,7,509,3,114,0.1,0.2,43,1,Card,Urban,Occasional
21530,24,16451,62,444,6,64,0.5,0.1,114,1,Wallet,Rural,High_Value
44294,48,31421,27,375,3,99,0.1,0.2,173,3,UPI,Urban,Occasional
21953,67,42384,26,263,1,107,0.3,0.2,61,3,UPI,Rural,Occasional
34736,66,28111,10,249,1,145,0.2,0.1,14,2,UPI,Urban,Occasional
48326,57,25120,52,402,6,59,0.2,0,108,3,Card,Urban,Loyal
1635,41,56481,67,303,4,57,0.2,0.2,,0,Wallet,Urban,Loyal
35633,29,36579,62,341,4,63,0.1,0.1,,5,UPI,Urban,Loyal
31510,50,,63,170,0,115,0.5,0.1,67,4,Wallet,Semi-Urban,Regular
23787,52,31509,13,290,11,24,0.3,0.2,25,1,Card,Rural,Regular
38672,54,55818,14,281,4,62,0.2,0.1,47,0,Card,Semi-Urban,Occasional
26194,70,,68,290,10,26,,0.1,28,3,UPI,Urban,High_Value
27895,32,133782,68,,9,34,0.7,0.1,62,1,Card,Urban,High_Value
9672,59,63590,43,349,3,88,0,0.2,113,,UPI,Rural,Occasional
43472,70,49013,70,,4,54,0.2,0.1,21,1,Wallet,Rural,Occasional
17311,57,16418,25,235,5,39,0.3,0.2,35,2,Card,Rural,Regular
26075,37,12729,70,473,8,53,0.6,0.2,167,1,UPI,Rural,High_Value
28751,26,10597,60,342,15,21,0.1,0,29,2,Card,Semi-Urban,High_Value
35516,20,32113,43,226,7,29,0.2,0.4,42,,Wallet,Urban,Loyal
30400,32,71949,54,170,5,30,0.3,0,80,1,UPI,Rural,Loyal
35565,53,123719,23,234,3,62,0.5,0.2,118,0,Card,Semi-Urban,Occasional
13622,67,24964,46,606,2,195,0.2,0.1,18,2,UPI,Rural,Occasional
32189,25,86662,69,399,8,43,,0.3,6,0,Card,Urban,High_Value
17717,36,29075,14,939,4,190,0.4,0.3,53,1,Card,Urban,Occasional
5150,51,16510,24,464,6,62,0.1,0.1,14,1,UPI,Urban,Regular
15116,68,18626,69,233,1,100,0.2,0,56,1,Card,Urban,Occasional
19651,43,66528,72,243,2,82,0.3,0,94,0,UPI,Rural,Occasional
19073,32,47170,21,154,9,15,0.1,0.1,49,0,Card,Semi-Urban,Regular
18099,39,,64,182,4,39,0.4,0.1,47,1,UPI,Urban,Regular
41534,41,62420,51,338,4,68,0.4,0.2,30,0,Card,Urban,Regular
37075,31,40202,60,85,5,14,0.2,0.5,48,2,Card,Semi-Urban,Loyal
44269,52,,26,49,1,24,0.5,0.2,14,1,UPI,Urban,Regular
33296,44,38278,44,395,8,45,0.2,0.1,86,2,Card,Semi-Urban,High_Value
13066,23,57622,33,167,8,19,0.5,0.1,6,1,Wallet,Semi-Urban,Regular
20240,18,59074,72,283,4,62,0.1,0.1,,1,Card,Semi-Urban,Occasional
17563,64,16575,69,411,5,64,0.1,0,64,1,Card,Urban,High_Value
24507,26,25484,18,397,3,105,0.3,0.2,22,1,Card,Urban,Regular
23903,26,113065,65,411,1,192,0.2,0.3,31,1,Card,Urban,Occasional
14242,19,85885,11,359,6,55,0.1,0.3,48,,UPI,Urban,Occasional
16008,67,123567,55,130,8,14,0.3,0.2,41,,UPI,Urban,Loyal
29362,24,28334,63,,3,57,0.6,0.4,54,0,Card,Rural,Regular
24893,20,25341,71,992,4,220,0.2,0.2,33,0,Wallet,Semi-Urban,Occasional
27427,31,37934,1,320,13,23,0.2,0.3,71,0,Card,Rural,Occasional
15054,59,55269,64,495,3,116,0.5,0,46,3,Wallet,Semi-Urban,Occasional
2819,35,54259,19,320,2,120,0.1,0.2,107,1,UPI,Urban,Occasional
38803,41,14006,45,466,3,112,0.5,0.3,103,2,Card,Semi-Urban,Regular
33719,18,10665,48,215,1,126,0.4,0.1,101,1,Wallet,Semi-Urban,Occasional
5363,24,53718,30,559,8,60,0.3,0.1,27,1,UPI,Urban,Occasional
35376,36,,1,369,6,56,0.2,0.2,31,0,UPI,Urban,Occasional
41580,45,28918,52,249,4,50,0.3,0.3,36,4,Card,Semi-Urban,Occasional
6386,46,24487,56,159,1,81,0.4,0.1,42,3,Card,Rural,Occasional
37210,40,45086,56,120,3,30,0.3,0,63,2,Card,Semi-Urban,Occasional
15170,57,66757,50,189,7,24,0.3,0.1,85,1,UPI,Urban,Loyal
47233,31,18943,34,224,3,57,,0.2,141,1,Card,Urban,Occasional
46822,50,53785,12,228,4,42,0.1,0.1,36,2,UPI,Urban,Occasional
33845,18,79097,49,350,10,33,0.3,0.1,,1,Card,Urban,Loyal
13247,50,56517,3,220,3,53,0.4,0.1,202,1,Card,Semi-Urban,Loyal
18319,48,12235,66,376,3,87,0.4,0.2,87,0,Card,Rural,Occasional
22641,45,18214,18,530,3,139,0.4,0.2,23,3,Card,Rural,Occasional
28306,69,67814,45,312,4,64,0.4,0.5,53,0,Card,Urban,Regular
29033,33,46321,3,633,2,221,0.5,,99,2,UPI,Semi-Urban,Occasional
37329,48,75991,23,245,,50,0.2,0.4,61,1,UPI,Urban,Occasional
29192,65,39367,51,230,7,28,0.3,0.3,73,2,Card,Urban,Loyal
48079,19,23685,68,216,0,164,0.3,,21,0,Card,Rural,Regular
31319,56,17741,27,347,1,161,0.3,0.1,88,4,Card,Semi-Urban,Occasional
1966,46,51547,6,70,10,6,0.4,0.1,47,0,Wallet,Urban,Regular
988,64,53824,35,379,2,118,0.3,,51,1,Card,Semi-Urban,Occasional
18410,28,16086,27,299,3,69,0.7,0.2,25,0,UPI,Urban,Regular
25177,70,16753,30,248,4,54,0.1,0.2,63,1,Wallet,Urban,Occasional
9358,56,66015,35,255,0,179,0.3,0.1,105,1,Wallet,Semi-Urban,Occasional
38601,59,69861,21,508,6,73,0.3,0.1,30,1,Card,Semi-Urban,Occasional
32616,62,53177,62,189,4,39,0.4,0.1,,1,Card,Urban,Regular
27522,69,28262,14,328,4,62,0.1,0.4,7,,Card,Rural,Occasional
4964,70,57761,43,168,2,58,0.2,0.2,47,3,Wallet,Semi-Urban,Occasional
43291,32,54290,35,278,9,28,0.1,0.1,54,0,UPI,Rural,Loyal
21636,37,35233,34,236,6,36,0.6,0.1,78,2,Wallet,Urban,Regular
39895,41,53482,51,,8,81,0.2,0,,1,Card,Urban,High_Value
32310,24,96683,2,609,14,39,0.1,,136,4,UPI,Urban,Occasional
30633,59,28875,27,478,3,135,0.1,0,,3,Card,Semi-Urban,Occasional
2929,34,72034,16,434,,157,0.2,0.2,17,4,Card,Rural,Occasional
15497,24,15604,47,,12,16,0.7,0.1,22,1,Card,Urban,High_Value
44147,59,40122,25,266,2,85,0.1,0,178,1,Wallet,Urban,Occasional
30413,53,52530,21,145,2,50,0.4,0.1,22,1,Wallet,Semi-Urban,Occasional
30359,43,,65,256,2,78,0.1,0.1,,2,Wallet,Urban,Regular
48920,61,64772,58,323,7,39,0.4,0.2,80,4,Card,Rural,Loyal
46961,37,34531,49,634,5,108,0.5,0,13,7,UPI,Semi-Urban,Loyal
31382,55,33444,47,428,5,78,0.4,0.2,35,0,Card,Semi-Urban,Loyal
45986,49,79964,64,725,11,59,0.1,0.1,113,2,UPI,Rural,High_Value
20530,50,27771,11,452,4,91,0.4,0,37,1,Card,Rural,Occasional
40580,40,33457,8,364,3,94,0.5,0.1,64,2,Wallet,Urban,Occasional
44172,49,37674,41,338,5,59,0.1,,50,2,Card,Semi-Urban,Loyal
34362,53,23631,68,487,9,48,0.4,0.2,118,1,UPI,Semi-Urban,High_Value
26778,31,23352,42,226,3,58,0.3,0.1,71,0,Card,Semi-Urban,Occasional
4384,28,48567,19,361,2,125,0.3,0.1,76,2,Card,Urban,Occasional
47277,54,,34,152,2,52,0.4,0.1,29,1,Wallet,Urban,Occasional
17085,57,54731,3,406,1,175,0.3,0.3,110,4,Card,Rural,Occasional
31840,29,34648,52,510,9,49,0.1,0.3,28,4,Wallet,Urban,High_Value
7444,23,57080,1,77,4,17,0.3,0,34,2,Wallet,Urban,Occasional
11886,44,38075,5,156,5,24,0.1,0.1,13,3,UPI,Rural,Occasional
14307,34,24293,5,201,1,101,0.2,0.2,117,2,UPI,Rural,Occasional
38540,47,86579,12,688,4,140,0.5,0.1,123,1,Card,Rural,Occasional
25891,61,56726,54,,1,157,0.3,0.1,83,,Card,Semi-Urban,Occasional
26999,23,17458,42,50,5,9,0.2,0.3,126,1,Card,Rural,Loyal
17143,58,63240,44,356,0,287,0.4,0,17,2,UPI,Urban,Occasional
39818,50,36121,15,314,4,69,0.3,,28,0,UPI,Semi-Urban,Occasional
6599,59,58405,35,220,3,55,0.4,0.1,31,2,UPI,Rural,Occasional
49995,37,41649,15,217,4,40,0.2,0.5,150,2,UPI,Semi-Urban,Occasional
40425,53,,68,,7,103,0.3,0.2,8,0,UPI,Urban,High_Value
32807,36,31669,1,522,8,57,0.2,0,134,3,Card,Semi-Urban,Occasional
36601,54,53486,34,263,3,68,0.3,,73,2,Card,Rural,Regular
21659,30,50024,69,203,5,31,0.1,0.2,32,4,Wallet,Semi-Urban,Loyal
7204,41,85191,11,39,1,16,0.1,0,44,0,Card,Rural,Regular
19279,47,34996,38,227,3,54,0.2,0.1,57,1,UPI,Rural,Occasional
45244,35,49501,31,652,3,163,0.3,0.2,40,1,UPI,Semi-Urban,Occasional
28947,46,33033,2,391,3,90,0,0,126,3,UPI,Rural,Occasional
9246,55,,49,182,5,31,0.1,,43,2,UPI,Urban,Loyal
44681,67,57991,7,152,13,10,0.1,0,76,2,UPI,Semi-Urban,Regular
4857,54,100377,1,116,5,19,0.5,0.1,28,3,Wallet,Semi-Urban,Occasional
8699,60,43269,4,188,2,59,,0.2,79,1,Card,Rural,Regular
19360,28,22908,16,210,2,75,0.3,0.2,73,0,UPI,Semi-Urban,Occasional
17409,57,66191,11,223,7,29,0.2,0,42,2,UPI,Semi-Urban,Regular
7573,69,16796,34,226,3,59,0.6,0.1,45,3,UPI,Urban,Regular
28031,57,39213,21,767,1,474,0.4,,70,1,Card,Urban,Occasional
11079,30,28341,1,694,3,196,0.5,0.5,23,0,UPI,Urban,Occasional
15655,55,45894,60,257,2,79,,0.4,90,2,Card,Urban,Occasional
30417,35,19796,55,348,5,63,0.3,0.1,63,2,UPI,Urban,Loyal
20725,37,16183,10,231,,66,0.4,0.1,,0,Card,Semi-Urban,Occasional
10473,48,34683,1,526,3,127,0.1,0.1,113,4,UPI,Rural,Occasional
41232,35,142184,45,199,5,33,0.3,0.1,20,2,Card,Semi-Urban,Loyal
8497,22,40918,43,347,7,42,,0.2,57,1,UPI,Urban,Loyal
34470,27,68843,31,340,8,36,0.3,0.2,42,0,UPI,Urban,Regular
18478,22,37453,58,443,3,115,0.1,0.1,133,1,UPI,Rural,Occasional
40242,66,30859,1,253,5,46,0.3,0.1,98,0,Card,Semi-Urban,Occasional
9179,22,67187,14,,12,23,0.3,,16,3,UPI,Urban,Occasional
48485,63,68023,44,406,5,71,0.1,0.2,67,0,UPI,Semi-Urban,High_Value
31787,53,28998,3,225,0,169,0.1,0.2,117,2,Wallet,Urban,Regular
20518,51,51251,22,122,2,43,0.7,0.1,118,1,UPI,Rural,Occasional
16637,34,56445,13,118,5,20,0.6,0.2,32,3,Card,Semi-Urban,Regular
512,18,53276,22,316,3,81,,0,33,1,UPI,Rural,Occasional
24092,39,37468,9,137,4,26,0.1,0.2,110,2,Card,Urban,Regular
22153,23,15373,10,717,1,356,0.3,0.1,103,3,UPI,Rural,Occasional
3334,24,45206,71,498,,192,0.1,0.1,66,1,Card,Urban,Occasional
47512,37,16617,9,260,5,40,0.1,,55,2,Card,Urban,Occasional
36410,34,56326,7,497,10,45,0.3,0.1,,1,Card,Urban,Occasional
24790,41,50688,38,683,6,96,0.3,0,40,0,Card,Rural,High_Value
28544,20,56014,68,1019,9,102,0.4,0.1,53,0,Wallet,Semi-Urban,High_Value
38144,68,109111,53,325,0,264,0.2,0.1,111,1,Card,Urban,Occasional
25445,29,40073,52,424,3,108,0.1,0.1,78,1,Wallet,Urban,Occasional
33519,70,44974,32,,5,28,0.5,0.2,29,3,UPI,Urban,Occasional
6075,68,35402,53,498,3,121,0.5,0.2,,2,UPI,Urban,Regular
40675,69,98166,2,155,3,35,0.5,0.3,53,1,UPI,Urban,Occasional
49182,29,54985,19,298,2,87,0.6,0.1,18,3,UPI,Rural,Occasional
19055,69,61141,6,381,4,79,0.2,0.2,54,1,Card,Urban,Occasional
6941,63,64758,41,,6,64,0.5,0.2,8,3,Card,Urban,Loyal
12902,54,98750,11,515,2,165,0.3,0.1,36,5,Card,Rural,Occasional
33171,19,33884,42,88,2,26,0.3,0.2,28,0,Wallet,Semi-Urban,Occasional
24237,23,,59,592,11,51,0.3,0.1,102,2,Wallet,Semi-Urban,High_Value
17850,55,40102,25,474,10,45,0.4,0.2,66,2,UPI,Urban,Regular
38963,32,23451,61,202,2,63,0.4,0.1,33,2,Card,Semi-Urban,Occasional
7223,31,26022,34,337,12,26,0.4,0.1,19,1,Wallet,Rural,Loyal
4698,31,93857,59,80,2,25,0.4,0.2,31,2,UPI,Rural,Occasional
21882,24,5877,43,72,,35,0.1,0,63,1,Card,Semi-Urban,Regular
306,54,43144,2,523,5,91,0.1,0.1,43,2,UPI,Rural,Occasional
35769,30,71716,64,,3,51,0.2,0.1,63,0,Card,Semi-Urban,Regular
5379,32,34515,60,836,4,164,0,0.3,205,2,Card,Semi-Urban,Occasional
15583,68,49930,33,170,9,18,0.4,0.1,61,0,Card,Semi-Urban,Regular
8574,59,26933,62,271,6,40,0.2,0.3,26,0,Wallet,Urban,Loyal
25512,29,33199,39,358,4,66,0.2,0,20,2,Card,Urban,Loyal
49155,22,18921,72,341,13,25,0,0.1,118,2,UPI,Urban,High_Value
28433,67,32873,20,102,,6,0.1,0.3,49,2,Card,Rural,Regular
40818,19,27060,46,269,4,58,0.2,0.1,86,0,UPI,Semi-Urban,Occasional
24941,37,33969,1,170,4,35,0.3,0.1,74,4,Card,Semi-Urban,Occasional
663,64,31738,51,103,3,27,,0.2,39,3,Card,Urban,Regular
33472,55,40483,29,288,9,28,0.4,0.1,154,2,UPI,Semi-Urban,Loyal
28982,58,29323,24,539,1,248,0.2,0.2,74,0,UPI,Semi-Urban,Occasional
528,22,58846,42,118,3,29,0.5,0.1,130,1,Card,Urban,Occasional
41960,25,9749,44,257,2,101,0.3,0.1,,1,Card,Urban,Occasional
48910,44,34566,38,450,3,118,0.1,0.2,68,3,UPI,Semi-Urban,Occasional
8632,45,45143,35,312,1,195,0.1,0.3,125,5,Wallet,Urban,Loyal
20166,70,38251,3,140,2,47,0,0.5,203,0,Card,Rural,Occasional
41196,29,39072,37,269,5,42,0.4,0.2,52,2,Wallet,Urban,Loyal
24065,23,24191,41,319,5,55,0.3,0,8,2,UPI,Urban,Loyal
32005,26,22402,47,335,4,62,,0.1,109,2,Card,Urban,Loyal
40628,60,87085,56,101,4,22,0,0.2,124,1,Card,Semi-Urban,Regular
49610,64,58246,26,122,6,17,0.2,0.1,33,1,UPI,Semi-Urban,Regular
21528,26,22120,2,263,10,24,0.3,0.2,16,1,Wallet,Urban,Regular
45071,55,35422,12,248,7,30,0.5,0.3,85,1,Card,Urban,Regular
39462,56,34629,23,51,5,8,0.4,0.4,4,1,UPI,Urban,Regular
17611,56,43539,58,383,7,48,0.1,0.1,49,1,Card,Semi-Urban,Loyal
904,55,31139,3,268,1,145,0.5,0.4,91,1,Card,Urban,Regular
7589,23,60397,6,175,16,10,0.3,0.1,,3,Card,Urban,Loyal
44286,47,21144,58,199,6,27,0.4,0.2,45,,Card,Urban,Loyal
14330,47,120064,24,289,10,27,0.4,0.1,66,2,Card,Semi-Urban,Regular
15415,19,,39,327,5,60,0.2,0.1,92,1,UPI,Semi-Urban,Loyal
13882,50,23767,9,263,4,57,0.4,0.2,70,2,Wallet,Rural,Occasional
48098,41,15817,46,443,7,57,0.2,0.1,125,4,UPI,Urban,High_Value
41021,31,,13,124,1,75,0.3,0.2,89,3,Wallet,Rural,Occasional
39395,31,20932,32,221,8,26,0.2,0.3,52,0,UPI,Urban,Regular
6390,59,31148,11,132,3,30,,0,28,3,Wallet,Urban,Regular
24551,54,24815,46,125,3,33,0.6,0.2,130,2,UPI,Urban,Regular
9653,67,12253,6,355,6,55,0.4,0,67,1,Card,Urban,Regular
41539,25,36096,66,263,3,63,,0,30,0,Wallet,Urban,Regular
9107,55,32286,49,602,2,176,0.1,0.2,66,2,Wallet,Urban,Occasional
37927,26,48722,56,191,8,22,0.4,0.2,135,,Card,Urban,Occasional
16016,42,25468,44,458,2,138,0.4,0.3,133,3,Wallet,Rural,Occasional
1533,53,19934,56,488,3,117,0.4,0.3,74,1,Card,Rural,Occasional
35060,25,21914,46,670,8,76,0.2,0.1,19,2,Card,Urban,High_Value
15658,61,,18,447,2,145,0.1,0,85,2,Card,Urban,Regular
9450,24,73410,33,,5,72,0.2,0.4,27,1,Card,Semi-Urban,Occasional
23022,19,43441,71,292,4,54,0.2,0.1,42,1,UPI,Semi-Urban,Loyal
47229,32,32228,11,,7,9,0.1,0.1,42,1,Wallet,Semi-Urban,Regular
43014,25,16499,14,473,3,133,0.3,0.5,28,1,Wallet,Urban,Occasional
13889,33,38514,22,,7,36,0.4,0.1,35,2,Card,Rural,Regular
24576,25,26169,30,245,1,119,0.3,0.2,51,3,Card,Urban,Regular
9679,27,12951,19,248,3,65,0.3,0.2,123,0,Card,Semi-Urban,Occasional
15411,41,10721,53,42,4,9,0.4,0.2,30,0,Card,Urban,Regular
48515,67,54695,23,471,2,144,0.5,,29,1,Card,Rural,Occasional
18367,28,24392,3,159,3,40,0.2,0,108,2,Card,Semi-Urban,Occasional
24662,24,27911,60,169,,72,0.2,0.1,4,1,Wallet,Urban,Occasional
3686,52,33817,37,235,7,29,0.2,0.1,55,4,Card,Semi-Urban,Loyal
11203,48,68533,3,370,6,52,0.5,0.1,35,0,UPI,Rural,Occasional
37170,52,56959,32,148,4,28,0.2,0.2,87,2,Card,Rural,Occasional
13422,33,94724,55,143,5,25,0.1,0,150,1,Card,Urban,Loyal
27300,37,35391,52,126,3,29,0.3,0.1,,1,Card,Urban,Regular
49412,21,27741,69,324,10,31,0.2,0,54,3,Card,Urban,High_Value
11565,61,50245,54,492,5,80,0.8,0.4,145,2,Card,Rural,Loyal
33522,38,50215,50,276,3,65,0.2,0.2,74,1,Wallet,Semi-Urban,Regular
31645,43,36854,3,572,2,167,0.3,0,175,1,Wallet,Urban,Occasional
8143,28,40566,17,120,4,22,0.5,0.2,123,2,Card,Urban,Regular
8645,31,30622,67,393,10,37,0.5,0.1,89,1,UPI,Rural,High_Value
4064,22,8228,57,529,10,48,0.2,0.1,124,3,UPI,Semi-Urban,High_Value
47260,54,47145,14,644,10,61,0.4,0,33,1,Card,Urban,Regular
43777,22,35942,61,140,4,31,0.1,0.1,19,1,Card,Urban,Regular
31019,61,59441,9,380,1,188,0.2,0.3,49,0,Card,Urban,Occasional
43635,55,,71,162,2,52,0.1,0,19,2,Wallet,Semi-Urban,Regular
19728,57,,12,290,2,97,0.2,0.2,28,1,UPI,Rural,Occasional
18823,23,35884,66,207,7,26,0.1,0.2,107,0,Card,Semi-Urban,Loyal
44607,46,64993,19,68,6,10,0.4,0.2,55,1,Card,Semi-Urban,Regular
34838,64,54112,46,97,0,68,0.1,0.2,154,3,Card,Urban,Occasional
30195,26,21939,19,265,3,68,0.2,0.2,70,1,Card,Urban,Regular
17580,44,52798,70,189,10,17,0.4,0.5,41,,Wallet,Rural,High_Value
21609,31,37035,64,162,5,28,0.2,0.1,66,1,Card,Semi-Urban,Loyal
25655,25,27388,24,96,4,18,0.1,0.1,67,1,Card,Urban,Regular
11342,28,30807,66,398,7,52,0.4,0.2,39,1,Card,Urban,High_Value
2176,70,27835,21,140,2,46,0.4,0.2,105,,Card,Urban,Occasional
44332,52,30238,26,364,3,100,0.5,0.1,5,1,Wallet,Urban,Occasional
8817,44,175383,46,587,2,194,0.1,0,74,,UPI,Rural,Occasional
15511,24,,44,259,1,142,0.1,0.4,78,0,UPI,Semi-Urban,Occasional
13112,69,20087,39,,5,73,0.3,0.1,170,2,UPI,Rural,Loyal
14426,18,40657,12,755,6,110,0.2,0.3,84,2,UPI,Rural,Occasional
19935,68,13410,26,550,2,218,0.1,0.2,16,0,Card,Semi-Urban,Occasional
15066,22,18076,72,287,,31,0.4,0,147,0,UPI,Urban,Loyal
35611,25,23646,40,431,3,104,0.2,0.2,44,1,Wallet,Urban,Occasional
4522,43,40203,48,,8,19,0.2,0.1,,1,UPI,Urban,Loyal
6403,28,25454,47,130,7,15,0.3,0,62,,Card,Rural,Loyal
17739,38,28107,45,136,2,42,0.1,0.1,16,1,Wallet,Urban,Regular
37516,66,35413,48,223,9,23,0.3,0.2,38,1,UPI,Semi-Urban,Loyal
40017,21,27538,16,165,,11,0.2,0.2,14,2,Wallet,Urban,Occasional
42612,58,22592,35,290,10,27,0.4,0.1,100,2,UPI,Semi-Urban,Regular
47175,21,26370,19,362,2,137,0.2,0.1,,3,Card,Semi-Urban,Occasional
1100,47,71772,20,20,3,5,0.5,0.5,63,1,Wallet,Rural,Occasional
9665,55,39905,60,598,0,415,0.2,0.3,211,2,Wallet,Semi-Urban,Occasional
14718,68,172025,54,316,3,73,0.2,0.3,37,2,Wallet,Semi-Urban,Occasional
21,19,43282,25,501,2,145,0.1,0.2,140,1,Card,Urban,Occasional
25011,56,22037,62,269,3,60,0.5,0.3,22,2,Card,Semi-Urban,Occasional
46837,40,40013,10,239,2,76,0.2,0.1,82,1,Wallet,Semi-Urban,Occasional
15716,39,,41,103,8,12,0.6,0.1,46,0,UPI,Urban,Loyal
48454,37,32782,72,208,6,28,0,0,82,0,Wallet,Semi-Urban,High_Value
11749,62,34808,36,270,5,48,,0,101,0,Wallet,Semi-Urban,Regular
45026,43,,46,233,2,67,0.1,0.1,40,1,Card,Urban,Occasional
43009,25,,72,238,2,80,0.3,0.3,,1,UPI,Urban,Occasional
47526,24,25762,21,234,7,29,0.3,0,8,0,Card,Semi-Urban,Regular
46115,64,25220,23,536,5,85,0.5,0.2,44,1,Wallet,Urban,Regular
6444,42,29919,1,199,1,93,0.3,0.2,85,1,UPI,Semi-Urban,Occasional
36062,47,42867,35,584,2,174,0.4,,62,1,UPI,Rural,Occasional
8164,19,20942,48,423,3,95,0.3,0,79,1,UPI,Semi-Urban,Regular
35813,49,105841,10,197,,21,0.1,0.2,33,1,Card,Semi-Urban,Regular
14256,32,37019,44,224,7,27,,0.1,27,0,Wallet,Rural,Loyal
47253,46,40910,30,851,,148,0.5,,73,2,Wallet,Urban,Occasional
34634,24,54450,68,179,6,27,0.4,,47,3,UPI,Semi-Urban,Loyal
12700,63,68138,26,118,6,17,0.1,,103,2,UPI,Urban,Regular
10909,35,25068,57,219,4,41,0.2,0.1,70,2,Wallet,Rural,Loyal
40422,59,22098,68,180,3,41,0.5,0.2,40,1,UPI,Rural,Regular
25094,64,,44,365,2,108,,0,50,1,Card,Semi-Urban,Regular
44351,69,29209,30,437,0,299,0.3,0.1,224,3,UPI,Urban,Occasional
5008,34,29744,9,633,3,172,0.4,0.1,9,3,UPI,Urban,Occasional
19524,30,47061,4,290,3,75,0.3,0.4,25,3,UPI,Urban,Occasional
14003,30,17334,53,,0,109,0.1,0.2,75,2,Card,Urban,Regular
28350,36,87985,35,212,4,44,0.6,0.1,66,3,Card,Rural,Occasional
24584,36,38651,50,369,8,40,0.1,0,,2,Card,Semi-Urban,High_Value
32244,22,17221,43,426,3,118,0.1,0.1,39,0,Card,Semi-Urban,Occasional
20440,38,,44,473,5,73,,0,,1,Card,Urban,Loyal
14643,31,77657,18,163,7,21,0.2,0.2,91,2,Card,Urban,Occasional
33551,59,,38,538,2,159,0.2,0.1,22,2,Card,Semi-Urban,Occasional
21135,30,46966,1,230,2,85,0.3,0.5,70,3,Card,Rural,Occasional
43664,58,32909,39,861,4,171,0.2,0.1,72,2,Card,Rural,Occasional
19709,22,47706,29,323,2,118,0.1,0.2,83,3,Wallet,Semi-Urban,Occasional
7884,33,27971,42,286,7,37,0.4,0.1,21,0,Card,Urban,Regular
31623,39,20470,42,350,2,110,0.5,0.3,38,1,Wallet,Urban,Occasional
22632,66,35109,16,567,5,101,0.1,0,96,2,Wallet,Urban,Regular
8723,23,27195,55,536,1,230,0.4,0.2,26,2,Wallet,Urban,Occasional
27618,47,,21,202,7,24,0.3,0,65,0,Card,Urban,Regular
36180,69,132040,51,832,6,123,0.4,0,34,1,Card,Semi-Urban,High_Value
20853,55,54345,69,375,,18,,0.1,181,2,Wallet,Urban,High_Value
3108,56,27302,55,284,7,38,0.1,0.2,29,0,UPI,Urban,Loyal
7926,62,23669,33,222,6,31,0.1,0.5,45,2,Card,Urban,Regular
45482,23,24483,31,539,3,136,0.1,0.1,,4,Wallet,Semi-Urban,Occasional
24556,48,28619,57,605,,154,0.3,0.2,,1,Card,Semi-Urban,Occasional
26270,44,,8,164,3,42,0.2,0.1,28,3,Wallet,Urban,Occasional
35890,42,35984,65,220,2,84,0.3,0.1,22,3,UPI,Urban,Regular
14756,40,12806,41,,3,185,0.1,0.2,122,3,Card,Rural,Occasional
40795,31,29946,64,676,7,82,0.1,0.3,17,5,Wallet,Semi-Urban,Occasional
11482,48,33821,50,488,17,27,0.1,0.7,21,2,UPI,Urban,High_Value
12226,40,95787,20,424,5,67,0.4,0.3,68,1,Wallet,Urban,Occasional
30803,70,37501,16,264,3,68,0.3,,70,2,Card,Semi-Urban,Occasional
23980,24,77908,60,276,3,69,0.7,0.1,57,1,Card,Semi-Urban,Occasional
27076,50,64085,4,385,4,79,0.4,0.1,,2,Card,Urban,Occasional
1301,22,21640,52,379,6,51,0.2,0,,,Card,Semi-Urban,Loyal
3522,46,54138,48,46,4,10,0.1,0.2,37,1,Card,Semi-Urban,Regular
43030,69,28061,41,220,5,39,0.3,0.2,11,0,Card,Urban,Loyal
20210,53,38152,71,500,2,165,0.4,0,96,1,UPI,Rural,Occasional
35343,38,50610,69,470,6,64,0.2,0.1,37,3,Card,Semi-Urban,High_Value
6501,32,42596,31,344,0,246,0.4,0.1,36,0,UPI,Rural,Occasional
33116,39,35593,24,98,4,18,0.3,,12,1,UPI,Semi-Urban,Loyal
37315,61,44541,10,261,2,75,0.1,0,,1,Card,Urban,Occasional
44578,36,29851,69,807,1,431,0.1,0.1,48,,UPI,Semi-Urban,Occasional
16389,19,8136,22,173,1,81,0.4,0.3,26,2,Wallet,Rural,Occasional
21985,18,92077,47,298,4,61,0.5,0.1,35,1,Wallet,Urban,Regular
42020,63,36718,34,176,4,38,0.5,0.1,114,0,Card,Urban,Regular
18250,32,61382,58,1253,17,71,0.4,0,30,2,Card,Urban,High_Value
20474,43,42234,45,28,8,3,0.2,0.2,36,,UPI,Urban,Loyal
9712,51,49018,5,194,7,23,0.6,0.2,57,0,UPI,Urban,Regular
41093,25,31187,9,246,2,92,0.2,0.1,120,3,Card,Urban,Occasional
17885,47,22619,12,728,1,336,0.1,,64,0,Card,Semi-Urban,Occasional
